"Name","Company","State","City","Salary","Location","Url"
"Cooling System Engineer","Liugong Machinery","MO","Kansas City","","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2617&ao=677765&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_caeebc54&cb=1573025864130&jobListingId=2909473602"
"Drivetrain Engineer","Liugong Machinery","MO","Kansas City","","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2618&ao=677765&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_b76b844e&cb=1573025864131&jobListingId=2909470066"
"Senior Outside Plant (OSP) Telecom Engineer","ATCO Communications Services, LLC","CA","Elk Grove","$30-$40","Elk Grove, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2619&ao=789189&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_d0a3d95a&cb=1573025864131&jobListingId=3233586357"
"Sr IT Process Analyst - Configuration Management/CMDB","COUNTRY Financial","IL","Bloomington","$77k-$123k","Bloomington, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2620&ao=468779&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_91380893&cb=1573025864132&jobListingId=3364105391"
"Senior IT Engineer (Cross-Platform)","Linde Group","CA","San Francisco","$75k-$121k","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2621&ao=734625&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_62a1e54c&cb=1573025864133&jobListingId=3082212139"
"DIRECTOR, IT - CLAIMS AND ENCOUNTERS APPLICATIONS - FLUENT HEALTH","Presbyterian Healthcare Services","NM","Albuquerque","","Albuquerque, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=2622&ao=213252&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_7dcdc4b2&cb=1573025864135&jobListingId=3171464106"
"Senior Principal Engineer Network Security","tokenvault LLC","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2623&ao=752760&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_626a0f54&cb=1573025864135&jobListingId=3324229451"
"Senior IT Software Developer","HAECO Americas","NC","Greensboro","$72k-$109k","Greensboro, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=2624&ao=802676&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_86140676&cb=1573025864136&jobListingId=3330120253"
"Neighbor Service Tech II (Maintenance Technician II)","Prometheus Real Estate Group","CA","Mountain View","$13-$25","Mountain View, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2625&ao=657052&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_6ef9334d&cb=1573025864137&jobListingId=3238768084"
"Sr. Collaboration Engineer (Operations Center)","InterVision Systems","MO","Chesterfield","","Chesterfield, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2626&ao=662972&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_7290d60e&cb=1573025864138&jobListingId=3404411249"
"IT RELEASE MANAGER - SENIOR - HEALTHRULES PAYOR","Presbyterian Healthcare Services","NM","Albuquerque","$55k-$90k","Albuquerque, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=2627&ao=213252&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_d81c12a7&cb=1573025864139&jobListingId=3268628323"
"Senior Windows IT Engineer (East Bay)","Linde Group","CA","San Francisco","$75k-$121k","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2628&ao=734625&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_9b090b6e&cb=1573025864140&jobListingId=3068433137"
"Information Technology Instructor (Part-time","Latin American Youth Center (LAYC)","DC","Washington","","Washington, DC","https://www.glassdoor.com/partner/jobListing.htm?pos=2629&ao=684240&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_a4019cf9&cb=1573025864141&jobListingId=3380613986"
"Undercarriage Expert","Liugong Machinery","MO","Kansas City","","Kansas City, MO","https://www.glassdoor.com/partner/jobListing.htm?pos=2630&ao=677765&s=58&guid=0000016e3fa5d31997ef86b0b7cba9e2&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_ea3fcd94&cb=1573025864142&jobListingId=2909473100"
"IT Associate, Technical Project Management - Corporate & Investment Banking","Santander Bank","NY","New York","$68k-$102k","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=2701&ao=258329&s=149&guid=0000016e3fa5df57ae78526c170b299c&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_52d8c384&cb=1573025867155&jobListingId=3351082691"
"IT System Administrator","A-LIGN","FL","Tampa","$32k-$69k","Tampa, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=662898&s=149&guid=0000016e3fa5df57ae78526c170b299c&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_837ebf05&cb=1573025867157&jobListingId=3379340572"
"IT Security Engineer","Envision LLC","AZ","Goodyear","$71k-$94k","Goodyear, AZ","https://www.glassdoor.com/partner/jobListing.htm?pos=2701&ao=752493&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_f98040df&cb=1573025867158&jobListingId=3381583485"
"Network Manager (Manager I)","Mission Support and Test Services","NV","Las Vegas","$74k-$103k","Las Vegas, NV","https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=779770&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_5e04437f&cb=1573025867159&jobListingId=3379183041"
"Senior Manager, IT Security","US Pharmacopeia","MD","Rockville","$125k-$238k","Rockville, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2703&ao=794007&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_5a5018d8&cb=1573025867160&jobListingId=3383686052"
"Network Engineer","Base2 Engineering, LLC","MD","Fort Meade","","Fort Meade, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2704&ao=719820&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_0f4ec29e&cb=1573025867161&jobListingId=3376271702"
"IT Analyst, Enterprise Systems Reporting","Denny's","SC","Spartanburg","$38k-$62k","Spartanburg, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2705&ao=373693&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_8e1214bb&cb=1573025867162&jobListingId=3376174554"
"Project Coordinator, IT - Business Applications, University of Louisville Hospital, Days, Full Time","UofL Physicians","KY","Louisville","$36k-$50k","Louisville, KY","https://www.glassdoor.com/partner/jobListing.htm?pos=2706&ao=322596&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_3f817161&cb=1573025867163&jobListingId=3366082859"
"IT Tier III Desktop Support","CVPartners","CA","Los Gatos","","Los Gatos, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2707&ao=765662&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_effc7ea6&cb=1573025867164&jobListingId=3379161787"
"Lead Business Analyst, Vaccines IT","Takeda Pharmaceuticals","MA","Cambridge","$90k-$139k","Cambridge, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2708&ao=174030&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_0ff91f9e&cb=1573025867165&jobListingId=3331842784"
"IT Security Project Manager","Verizon","NJ","Freehold","$65k-$105k","Freehold, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=2709&ao=784420&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_2ab9aeb9&cb=1573025867166&jobListingId=3344779352"
"Manager of Technical Infrastructure","Doylestown Health","PA","Doylestown","","Doylestown, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2710&ao=755537&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_686a4e71&cb=1573025867167&jobListingId=3327895319"
"IT Security & Compliance","Gallagher","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2711&ao=471052&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_785522c1&cb=1573025867168&jobListingId=3322450168"
"Crisis Stabilization Specialist - Intermittent","Community Mental Health for Central Michigan","MI","Big Rapids","","Big Rapids, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2712&ao=789460&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_858c9009&cb=1573025867169&jobListingId=3240650698"
"IT Services and Solutions Analyst- Lexington, TN, USA","Adient","TN","Lexington","","Lexington, TN","https://www.glassdoor.com/partner/jobListing.htm?pos=2713&ao=361470&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_48a672fa&cb=1573025867170&jobListingId=3366426823"
"Application Security Engineer","Travelers","CT","Hartford","$81k-$107k","Hartford, CT","https://www.glassdoor.com/partner/jobListing.htm?pos=2714&ao=129516&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_84ef652e&cb=1573025867171&jobListingId=3408720595"
"IT System Support Specialist","EVO Payments","CO","Denver","$22k-$42k","Denver, CO","https://www.glassdoor.com/partner/jobListing.htm?pos=2715&ao=674740&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_34b2841c&cb=1573025867172&jobListingId=3400728994"
"IT Cybersecurity Administrator in Massillon, OH at Shearer's Snacks","Shearer's Foods","OH","Massillon","","Massillon, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2716&ao=719479&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_f7b6c6a0&cb=1573025867173&jobListingId=3393270240"
"Network Administrator","Benefis Health System","MT","Great Falls","$43k-$63k","Great Falls, MT","https://www.glassdoor.com/partner/jobListing.htm?pos=2717&ao=797781&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_d9b1f92f&cb=1573025867174&jobListingId=3241480465"
"VDC/BIM Coordinator","Rudolph & Sletten","CA","Roseville","","Roseville, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2718&ao=659467&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_9c303ccb&cb=1573025867175&jobListingId=3165471485"
"Safety Leader - Meadowside","Johnsonville Sausage","WI","Sheboygan Falls","","Sheboygan Falls, WI","https://www.glassdoor.com/partner/jobListing.htm?pos=2719&ao=797457&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_015a2b31&cb=1573025867175&jobListingId=3390145662"
"IT Advisory Services Senior Associate I","Weaver","TX","Houston","$60k-$90k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2720&ao=674562&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_5248ccb5&cb=1573025867176&jobListingId=3187323120"
"Jr. System Administrator","Optima Tax Relief","AZ","Chandler","$30k-$57k","Chandler, AZ","https://www.glassdoor.com/partner/jobListing.htm?pos=2721&ao=757941&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_810f34dd&cb=1573025867177&jobListingId=3299038708"
"Multi Skilled Tech PRN Plan 1 - Cath Prep/RR","Sarasota Memorial Hospital","FL","Sarasota","","Sarasota, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2722&ao=454162&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_f6842207&cb=1573025867178&jobListingId=3400189220"
"Transaction Support Coordinator","Resurgent Capital Services","SC","Greenville","","Greenville, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2723&ao=666400&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_088c33ef&cb=1573025867179&jobListingId=3392848624"
"School-based Mentor / AmeriCorps Member","AmeriCorps Mentors for Success","OH","Columbus","","Columbus, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=2724&ao=792663&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_28643355&cb=1573025867180&jobListingId=3381414342"
"IT Systems Administrator I, Portsmouth RI","Raytheon","RI","Portsmouth","$43k-$81k","Portsmouth, RI","https://www.glassdoor.com/partner/jobListing.htm?pos=2725&ao=708334&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_8aa17706&cb=1573025867181&jobListingId=3370685373"
"CNA/HHA (Weekends 7a-7p) - The Villages/Ocala","Comfort Keepers","FL","The Villages","","The Villages, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=2726&ao=364773&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_77b87159&cb=1573025867182&jobListingId=3406922391"
"Manager - ITS Applications","Asante","OR","Medford","$94k-$136k","Medford, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=2727&ao=699043&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_cba40ca6&cb=1573025867183&jobListingId=3335806229"
"GPS Engineer","Whitney, Bradley and Brown","GA","Warner Robins","","Warner Robins, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=2728&ao=708521&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_02585f9d&cb=1573025867184&jobListingId=3344699897"
"Senior/ IT Application Analyst","Christiana Care","DE","New Castle","$83k-$115k","New Castle, DE","https://www.glassdoor.com/partner/jobListing.htm?pos=2729&ao=639619&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_98f41ae1&cb=1573025867185&jobListingId=3408135207"
"Lead IT Business Analyst- Lexington, TN, USA","Adient","TN","Lexington","","Lexington, TN","https://www.glassdoor.com/partner/jobListing.htm?pos=2730&ao=361470&s=58&guid=0000016e3fa5df57ae75e3540cc3bf0a&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_daef2f86&cb=1573025867186&jobListingId=3353179110"
"IT Computer Specialist/Software Specialist","MTSI","AL","Huntsville","$42k-$71k","Huntsville, AL","https://www.glassdoor.com/partner/jobListing.htm?pos=2801&ao=670491&s=149&guid=0000016e3fa5eb2e9cecce1b6fa59bf3&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_4db758f8&cb=1573025870286&jobListingId=3375799895"
"IT Support Specialist","HRUCKUS","DC","Washington","","Washington, DC","https://www.glassdoor.com/partner/jobListing.htm?pos=2802&ao=796894&s=149&guid=0000016e3fa5eb2e9cecce1b6fa59bf3&src=GD_JOB_AD&t=SRFJ&extid=4&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_9784a360&cb=1573025870288&jobListingId=3406846974"
"Windows & Linux Systems Administrator, Top Secret Clearance","DeVine Consulting, Inc.","CA","Monterey","","Monterey, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2801&ao=787671&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_e61a17d5&cb=1573025870289&jobListingId=3277664622"
"IT Service Desk Supervisor","San Manuel Band of Mission Indians","CA","Highland","$20-$31","Highland, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2802&ao=660928&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_bd06e0ec&cb=1573025870290&jobListingId=3379856848"
"MANAGER - IS UNIT - IT STRATEGY & PLANNING","Presbyterian Healthcare Services","NM","Albuquerque","$54k-$82k","Albuquerque, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=2803&ao=213252&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_79517001&cb=1573025870291&jobListingId=3171470346"
"Senior Systems Engineer","Kythera","MD","Bethesda","","Bethesda, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2804&ao=711295&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_282d247f&cb=1573025870292&jobListingId=3270389920"
"Cyber & IT Risk Advisory Services Senior","Marcum LLP","MA","Boston","$70k-$104k","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2805&ao=792284&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_65534f02&cb=1573025870293&jobListingId=3366007131"
"IT Auditor","MetaBank","MI","Troy","$41k-$62k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2806&ao=682925&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_86adb493&cb=1573025870294&jobListingId=3366363984"
"IT Strategic Sourcing Manager","Donnelley Financial Solutions","IL","Chicago","$81k-$119k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=2807&ao=670635&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_3005c76f&cb=1573025870295&jobListingId=3404106113"
"Systems Engineer","Fraser Advanced Information Systems","PA","West Reading","","West Reading, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2808&ao=683383&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1_7888aae4&cb=1573025870296&jobListingId=3106927517"
"Director of Field Operations, Roofing","Antis Roofing & Waterproofing","CA","Irvine","$125k-$200k","Irvine, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2809&ao=741010&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_ef4a1f64&cb=1573025870297&jobListingId=3308723074"
"Product Support Engineer","root9B, LLC","","United States","","United States","https://www.glassdoor.com/partner/jobListing.htm?pos=2810&ao=684105&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_d736c23e&cb=1573025870298&jobListingId=3132621892"
"Information Security Manager (IT Manager 4)","Los Alamos National Laboratory","NM","Los Alamos","$68k-$137k","Los Alamos, NM","https://www.glassdoor.com/partner/jobListing.htm?pos=2811&ao=249924&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_2da48d8f&cb=1573025870299&jobListingId=3407432895"
"Systems Engineer","UNIFY Financial Credit Union","TX","Allen","$52k-$103k","Allen, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2812&ao=774531&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_b1003455&cb=1573025870300&jobListingId=3353411053"
"IT Helpdesk Specialist (National) (Part-Time)","College Track","CA","Oakland","$30k-$47k","Oakland, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2813&ao=659547&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_76abf021&cb=1573025870301&jobListingId=3236898900"
"Systems Engineer","Zonar Systems","WA","Seattle","$59k-$111k","Seattle, WA","https://www.glassdoor.com/partner/jobListing.htm?pos=2814&ao=718942&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_a6daf027&cb=1573025870302&jobListingId=3380791823"
"Senior IT Project Manager - Lead (D Band)","General Dynamics Land Systems","MI","Sterling Heights","$118k-$174k","Sterling Heights, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2815&ao=491208&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_32e5acf3&cb=1573025870303&jobListingId=3356726739"
"Benefits Development Specialist","PayneWest Insurance","WA","Spokane","$43k-$59k","Spokane, WA","https://www.glassdoor.com/partner/jobListing.htm?pos=2816&ao=659001&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_ceb7de68&cb=1573025870304&jobListingId=3401691606"
"IT Network Section Manager (D Band)","General Dynamics Land Systems","MI","Sterling Heights","$93k-$145k","Sterling Heights, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=2817&ao=495984&s=58&guid=0000016e3fa5eb2e86fc33261dd73f7b&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1_ca673059&cb=1573025870305&jobListingId=3356604136"
