"Name","Company","State","City","Salary","Location","Url"
"Principal Software Engineer for Global Ecommerce Innovation Lab","Andiamo Partners","NJ","Hoboken","","Hoboken, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=2626&ao=737412&s=58&guid=0000016e3fa03748bece6f85f92fd04b&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_be41050a&cb=1573025496628&jobListingId=3353486779"
"Senior UI Engineer - Leading Online Financial Services Firm","Andiamo Partners","CA","San Mateo","","San Mateo, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2627&ao=742502&s=58&guid=0000016e3fa03748bece6f85f92fd04b&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f7d769fd&cb=1573025496629&jobListingId=3355417037"
"Senior Software Engineer - Medication Decision Support","CareKinesis","SC","Mount Pleasant","","Mount Pleasant, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2628&ao=717404&s=58&guid=0000016e3fa03748bece6f85f92fd04b&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d0841bdd&cb=1573025496630&jobListingId=3360016907"
"Senior Geotechnical Engineer","Koury Engineering & Testing","CA","Chino","","Chino, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2629&ao=772144&s=58&guid=0000016e3fa03748bece6f85f92fd04b&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_f2e8f8e2&cb=1573025496631&jobListingId=3350354843"
"Senior Plumbing Design Engineer (Mechanical)","Syska Hennessy","CA","Los Angeles","$68k-$95k","Los Angeles, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2630&ao=663770&s=58&guid=0000016e3fa03748bece6f85f92fd04b&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_4602bd98&cb=1573025496632&jobListingId=3341830078"
"Associate Systems Engineer 1 (Commercial GSAP)","Dell","CA","El Segundo","$63k-$119k","El Segundo, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2701&ao=596331&s=149&guid=0000016e3fa045d88aa3ebe73a329dc4&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_84dfc922&cb=1573025500858&jobListingId=3342580236"
"Technical Consulting Engineer - Lanscope Stealthwatch","Cisco Systems","GA","Alpharetta","$67k-$102k","Alpharetta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=376159&s=149&guid=0000016e3fa045d88aa3ebe73a329dc4&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_48a7a722&cb=1573025500861&jobListingId=3344520245"
"SENIOR SOFTWARE ENGINEER","Walmart eCommerce","CA","Carlsbad","","Carlsbad, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2701&ao=769403&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_94efeb99&cb=1573025500862&jobListingId=3157145084"
"Senior Software Engineer- Full Stack","Intuit","CA","Mountain View","","Mountain View, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=236385&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d5843fdd&cb=1573025500864&jobListingId=3326408096"
"Senior Mechanical Engineer","Mazzetti","OR","Eugene","$69k-$173k","Eugene, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=2703&ao=792243&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d2347a41&cb=1573025500865&jobListingId=3380089766"
"Commercial Construction Engineer Internship","Ralph L. Wadsworth Construction","UT","Salt Lake City","","Salt Lake City, UT","https://www.glassdoor.com/partner/jobListing.htm?pos=2704&ao=773504&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_cde78d44&cb=1573025500867&jobListingId=3361324630"
"Systems Software Engineer at Vertica","Micro Focus","MA","Cambridge","$75k-$109k","Cambridge, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2705&ao=804585&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_bf09fdc8&cb=1573025500868&jobListingId=3295989781"
"Engineer III/Sr Consultant-Network Operations","Windstream","SC","Greenville","","Greenville, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2706&ao=207059&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_47303dd5&cb=1573025500869&jobListingId=3397896166"
"Senior Software Engineer (Machine Learning/AI)","Briq","CA","Santa Barbara","","Santa Barbara, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2707&ao=780940&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_3fac26c2&cb=1573025500871&jobListingId=3363428370"
"EDI Software Engineer","Tech Talent Link","OR","Portland","","Portland, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=2708&ao=678498&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_392367bb&cb=1573025500872&jobListingId=3346875954"
"Full-Stack Engineer for Real-Estate Startup","Andiamo Partners","WA","Seattle","","Seattle, WA","https://www.glassdoor.com/partner/jobListing.htm?pos=2709&ao=737412&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_0fca19d9&cb=1573025500873&jobListingId=3399012544"
"Project Engineer - Site Development","Psomas","CA","Riverside","$59k-$80k","Riverside, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2710&ao=701982&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_a49959c1&cb=1573025500875&jobListingId=3383633448"
"Senior React Native Engineer","Swoop","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2711&ao=749619&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_d5f2b440&cb=1573025500876&jobListingId=3314000626"
"Sr Network Engineer","BlueWater Federal Solutions","DC","Washington","","Washington, DC","https://www.glassdoor.com/partner/jobListing.htm?pos=2712&ao=670460&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_65405b01&cb=1573025500878&jobListingId=3358906912"
"Senior Principal HSM Engineer","Tokenvault LLC","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2713&ao=752745&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_1e8183a3&cb=1573025500879&jobListingId=3324226113"
"Senior Software Engineer - Relocation to Detroit","StockX","NY","New York","$77k-$133k","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=2714&ao=803468&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_7e520071&cb=1573025500880&jobListingId=3393269417"
"Senior Software Engineer - Java","DeepIntent","NY","New York","$130k-$180k","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=2715&ao=762240&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_d2c5141f&cb=1573025500882&jobListingId=3336242273"
"Software Quality Engineer","T2 Biosystems","MA","Lexington","$55k-$77k","Lexington, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2716&ao=664135&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_2ea6552f&cb=1573025500891&jobListingId=3356523919"
"Space Program - Principal Software Engineer - C/C++ or Java - Secret Clearance Required","Raytheon","CA","El Segundo","$76k-$113k","El Segundo, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2717&ao=118619&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_eb217bb4&cb=1573025500892&jobListingId=3324023754"
"Senior Software Engineer TurboTax (Full Stack: Java/JavaScript)","Intuit","CA","San Diego","$99k-$145k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2718&ao=236385&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_1daa3a56&cb=1573025500894&jobListingId=3364046139"
"Senior Software Engineer (Java Developer)","Moser Consulting","IN","Indianapolis","$85k-$128k","Indianapolis, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=2719&ao=693022&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_dea3bc11&cb=1573025500896&jobListingId=3335619241"
"Staff Software Engineer-Online Grocery","Walmart eCommerce","CA","Carlsbad","$120k-$186k","Carlsbad, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2720&ao=769403&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_713fe9c4&cb=1573025500897&jobListingId=3059295798"
"Mechanical/Systems Engineer - Healthcare","St. Onge Company","PA","York","$50k-$97k","York, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=2721&ao=760351&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_6346ec97&cb=1573025500899&jobListingId=3377908952"
"Production Applications Support Engineer II","Advance America","SC","Spartanburg","$59k-$82k","Spartanburg, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=2722&ao=801900&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_0b9b0660&cb=1573025500900&jobListingId=3331212515"
"RCS Engineer","AMEWAS, Inc.","MD","Patuxent River","","Patuxent River, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=2723&ao=652071&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_cab9a018&cb=1573025500902&jobListingId=2585518190"
"Sr. Project Engineer","American Structurepoint","IN","Indianapolis","$70k-$93k","Indianapolis, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=2724&ao=772180&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_50d9541a&cb=1573025500904&jobListingId=3300784542"
"Civil/Environmental Engineer","McClure Engineering, Inc.","MA","Charlton","","Charlton, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2725&ao=791759&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_15f51ae5&cb=1573025500905&jobListingId=3380240311"
"Senior DevOps Engineer","WB Games New York","MA","Needham Heights","","Needham Heights, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=2726&ao=762291&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_586ed223&cb=1573025500906&jobListingId=3336420756"
"Principal Software Engineer","Walmart eCommerce","CA","Sunnyvale","$163k-$252k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=2727&ao=769403&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f744e432&cb=1573025500908&jobListingId=3347097537"
"Senior Mechanical Engineer","NIKA Solutions","TX","San Antonio","$40k-$108k","San Antonio, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=2728&ao=672273&s=58&guid=0000016e3fa045d8b30f77cc65ccc769&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_54ea68d7&cb=1573025500909&jobListingId=3368986620"
